,zipcode,train,train_pred,test_pred
1825,99024,513320.0,521046.80306043476,532327.5150174255
1826,99025,338013.0,346107.2552558207,361148.38710853213
1827,99026,233152.0,233456.2787162069,237320.69140079978
1828,99027,495340.0,503904.5359446994,516411.8985666984
1829,99028,411358.0,418820.00949248456,428828.06244084425
1830,99029,360134.0,361019.6429846719,365995.6211556054
1831,99030,274867.0,279576.16437759594,292170.30714303534
1832,99031,380645.0,385176.21067643375,392353.34738909925
1833,99032,377349.0,382449.1813273144,388749.5726413073
1834,99033,157057.0,157152.3146238449,161941.0186224818
1835,99034,336979.0,337754.250419599,342788.81541705626
1836,99035,482929.0,483691.33421209996,496757.0953730657
1837,99036,343159.0,348969.86404395057,359732.62083132623
1838,99038,837420.0,838560.1365286083,846811.1703919686
1839,99039,612067.0,614999.4235070704,621031.1255555567
1840,99041,194780.0,195693.1977849286,199398.83265861016
1841,99042,357019.0,360820.94916104793,370603.7363499703
1842,99043,180485.0,181984.4133223772,188910.50809797872
1843,99044,399112.0,398936.0329347112,411132.0638721311
1844,99045,461675.0,460855.5903042277,474131.18840783223
1845,99046,518463.0,527937.647700676,543430.1630296167
1846,99048,438041.0,443378.1828164836,453374.7001429941
1847,99049,278996.0,278063.5758636306,285285.1099492555
1848,99050,300416.0,307684.01172256545,315623.5096167814
1849,99051,186006.0,185899.47450558236,197248.01889785365
1850,99052,306081.0,305714.2306572751,314959.8781122437
1851,99053,489351.0,490410.4286886359,504715.99316792015
1852,99054,329712.0,329475.9305563401,337571.8881179124
1853,99055,375409.0,379816.7184059728,387966.3123078742
1854,99056,368937.0,368075.5149373124,377162.0478786768
1855,99057,71483.0,70748.56938961447,69934.09278184726
1856,99058,245580.0,245465.64790049192,252579.00209586642
1857,99059,354214.0,356103.11781044776,361630.7446525161
1858,99060,486094.0,488482.8210542011,494379.8850014521
1859,99061,228690.0,227784.85278667952,231917.78544895534
1860,99062,238994.0,236706.52680757834,242375.57263207965
1861,99063,186514.0,189287.23797787068,198463.7472068128
1862,99064,343245.0,346078.2707935846,352285.0065345658
1863,99065,566923.0,572372.287423212,581276.855100808
1864,99066,480527.0,485203.21550130984,492484.3908302248
1865,99067,286340.0,291277.34867608396,301758.7638673243
1866,99071,365835.0,368526.3729180386,375426.7107159051
1867,99072,383152.0,384057.3735830797,388747.680525699
1868,99073,421487.0,428329.3911826588,448375.5183257953
1869,99074,649549.0,646420.8304379582,650408.2557903263
1870,99075,300153.0,299032.777085114,305569.6441263507
1871,99076,401566.0,402397.27288896096,407402.0378696438
1872,99077,246022.0,246125.81415353002,251931.58319763935
1873,99078,281258.0,281372.32961151615,288157.6393900209
1874,99079,446313.0,458356.98306198604,469544.3130313684
1875,99080,613957.0,611669.488853063,617681.1075174729
1876,99081,382545.0,385740.6470068539,398190.19640256424
1877,99082,280255.0,279370.1121043485,285055.775605583
1878,99083,334985.0,341476.91025241825,350060.7216903051
1879,99084,365571.0,370583.5158384686,386245.2001862733
1880,99085,398894.0,400494.9619962019,411173.362183222
1881,99086,369410.0,373461.27190293884,382083.20773915056
1882,99087,435659.0,451321.0593446326,470465.03296497895
1883,99088,226977.0,227457.34935855813,231949.0936488105
1884,99089,426502.0,434521.34179409966,448949.7066060514
1885,99091,225759.0,227465.88592478784,236699.82832168273
1886,99092,385020.0,388833.9413061831,396941.3809567741
1887,99093,411930.0,415860.31233394676,425139.3226963237
1888,99094,490426.0,492777.31852759345,505765.6204164724
1889,99095,314279.0,318836.3380534853,329388.9814735859
1890,99096,337029.0,340792.4177659224,352140.72181142
1891,99097,536051.0,533431.6943733087,539586.2961592502
1892,99098,367705.0,368446.528629971,375533.30723708775
1893,99099,393680.0,396351.06385189726,406878.0767552085
1894,99100,423419.0,430515.1611918517,440026.46817193227
1895,99101,410294.0,409217.7728630325,410525.11870204273
1896,99102,394046.0,392991.71639842354,399469.5915876163
1897,99103,288746.0,288650.2134311327,294231.71499639883
1898,99104,321288.0,322872.374326355,332684.5535478888
1899,99105,354326.0,353553.69490266865,359891.8318313903
1900,99106,463914.0,467298.8636336294,473171.93682230084
1901,99107,282628.0,282313.11065537576,288444.4433945972
1902,99108,259750.0,262150.9115308332,268105.26735804405
1903,99109,312999.0,319801.70078619366,321546.3208959062
1904,99111,326037.0,324958.31021538336,331615.7628854055
1905,99112,295663.0,297809.93829974387,304594.7427642167
1906,99113,464922.0,467943.6421563081,482207.2007974859
1907,99114,477766.0,476188.4838137048,481687.8757203875
1908,99115,907169.0,912019.4207255256,908293.4741776092
1909,99116,554780.0,555886.4223241827,550544.719345263
1910,99117,394570.0,392960.5140106178,390538.1123421987
1911,99119,971595.0,996391.9903016184,999340.3126206315
1912,99120,404495.0,404921.8979537749,405290.5546720391
1913,99123,742733.0,744188.4591206848,737022.6324025703
1914,99124,987100.0,986888.2898370561,978258.7051889114
1915,99125,511266.0,512395.42388001457,511434.8317126916
1916,99126,687369.0,686465.7442219476,683027.4071169046
1917,99127,494965.0,495033.54325572925,490482.14248342114
1918,99128,624688.0,622101.3024483292,617571.8331071113
1919,99129,555851.0,556021.9790072591,549084.9224231035
1920,99130,349065.0,350216.2218088985,351038.8282562033
1921,99131,462704.0,466229.7573028638,465541.7813988122
1922,99132,413691.0,414028.5492566323,413193.2293096043
1923,99133,520824.0,523891.0676580816,525819.9557375475
1924,99134,354029.0,355403.6211448796,357070.2432782025
1925,99135,631747.0,634253.0704618401,633238.1430689316
1926,99136,377537.0,377458.46790924645,381606.77615586756
1927,99137,448716.0,451714.00990924047,455798.5566585864
1928,99138,461625.0,465346.3179857839,470425.1352484427
1929,99139,593398.0,595807.7165370318,600533.4603261928
1930,99140,546875.0,545595.9800737946,542288.1944125335
1931,99142,593589.0,597776.2744413844,602909.4340503989
1932,99143,358350.0,359289.1159948343,362723.50319876784
1933,99144,585731.0,583919.9908857886,579516.154590254
1934,99145,692101.0,687696.7001023631,679288.5822490816
1935,99146,316600.0,318503.082263399,324682.84369690187
1936,99147,339788.0,340990.7490174364,346960.63417038444
1937,99149,608558.0,610829.2980211485,610853.1408244071
1938,99159,330787.0,333478.46519036405,339016.61682302627
