,zipcode,train,train_pred,test_pred
1736,74671,204268.0,203978.50203452085,210367.4219651104
1737,74674,321860.0,320907.2536824514,329465.2298192028
1738,74675,431289.0,432718.2360901936,442354.4861144498
1739,74677,126925.0,127338.62236649117,133131.04789707146
1740,74711,98631.0,98882.31993978667,100963.5657002909
1741,74712,74112.0,73967.79848448135,75652.45610934576
1742,74713,99112.0,99840.10126424304,102818.90211535299
1743,74714,172591.0,173537.64167615594,178153.2313293367
1744,74716,126263.0,128062.10048742751,133261.67572356894
1745,74717,85474.0,86367.50014975153,87998.28219545372
1746,74718,81593.0,82547.80327868002,84429.90098523012
1747,74719,80023.0,80735.05751083505,81860.46536054029
1748,74720,69782.0,70376.73741920192,71498.45672642607
1749,74721,104322.0,105384.59056352061,109063.23064422619
1750,74722,92041.0,92161.91780288245,93312.13190006607
1751,74723,66959.0,66948.25315729577,68600.01755021959
1752,74724,58457.0,57467.39411835319,57822.39204384645
1753,74725,113327.0,113726.86125030833,117203.50180644223
1754,74726,120424.0,121133.85471090314,123478.68351445897
1755,74728,74081.0,74280.79699268883,76072.09544840208
1756,74729,97927.0,99853.38273497099,101912.09491620612
1757,74730,112023.0,112646.99848449824,115220.6616302207
1758,74731,109784.0,110960.48250702361,114317.44184492025
1759,74732,110092.0,109924.60311417645,111706.19080970685
1760,74734,70795.0,70934.94601406483,71993.99300477115
1761,74735,108795.0,109209.26175743734,112077.86538073208
1762,74736,86400.0,86930.8502690389,88477.41861083651
1763,74737,61408.0,61238.56575443876,62363.29248042384
1764,74738,62151.0,62424.64278666454,64037.076994046554
1765,74739,105436.0,105778.0800177977,107713.6594293246
1766,74740,93405.0,93788.72536186081,95099.83964453683
1767,74743,64014.0,64859.69984041655,66996.87382918378
1768,74746,149821.0,149969.9782805859,152566.5146952884
1769,74748,100816.0,101028.20716606938,103119.51133638232
1770,74749,146526.0,146817.92730495063,150454.32112239124
1771,74750,125385.0,124712.39418392,125109.45879846207
1772,74752,84126.0,84511.14467170804,86963.75111027072
1773,74753,76670.0,77254.87954228437,79981.75003909561
1774,74754,64022.0,64581.393021026925,66007.64731403191
1775,74755,100304.0,101840.64856841642,106123.73211698915
1776,74756,99601.0,100064.39076729261,102553.09274177003
1777,74757,102748.0,102994.93430866355,106212.6921344604
1778,74758,42033.0,41883.4085663649,41968.42742877885
1779,74759,179633.0,181138.07642086592,185231.8624845088
1780,74760,88142.0,89067.76317072097,91959.1964110203
1781,74761,110771.0,111435.32883031618,116562.85379455083
1782,74762,97520.0,97521.04102595661,99952.53383143259
1783,74763,71426.0,71816.2791205052,74188.29121972492
1784,74765,97869.0,98883.35411916481,102212.26078908145
1785,74766,94628.0,94868.9016690611,97572.30293765862
1786,74767,102063.0,102289.21444139107,105456.05844147557
1787,74769,93659.0,94201.33589298982,96313.90406101556
1788,74770,77251.0,77911.12621792122,81430.48428258092
1789,74771,103671.0,104449.35204964636,107577.81460924241
1790,74772,125902.0,125801.73088324808,128518.83979694896
1791,74773,89689.0,89932.2077556276,93166.2032982981
1792,74774,70701.0,71351.69185779463,72865.43559991712
1793,74775,86296.0,86810.81062309716,89566.11663510678
1794,74776,103549.0,104141.18125139154,106979.85643743361
1795,74777,115172.0,115479.02342791183,118345.93369345786
1796,74779,107259.0,107958.43740353547,110448.88977381463
1797,74780,83634.0,82815.93542778092,84072.66927020342
1798,74781,115467.0,115934.71756156224,118605.00888875738
1799,74782,115944.0,115916.3767239515,118499.43217245078
1800,74783,172067.0,172815.8486317913,178842.60111240056
1801,74784,111420.0,111344.51534096876,113480.52567084736
1802,74785,101715.0,102139.6207153873,104340.60382729962
1803,74786,92237.0,92851.27670197655,96245.35618923666
1804,74787,82609.0,83031.7376639856,85485.07157352396
1805,74788,116939.0,118342.27038354444,122159.35216359803
1806,74789,115548.0,114300.7164551029,114887.76461552014
1807,74790,84324.0,84737.6934979577,86987.9257139334
1808,74791,95638.0,95637.999999999,102642.11965937652
1809,74792,102441.0,101172.38659601661,100656.0569740765
1810,74793,94955.0,95207.07310106189,97630.46997937441
1811,74794,105714.0,105618.91497635118,107923.41648457982
1812,74795,65306.0,65689.74654622888,67998.63537052105
1813,74796,67967.0,68013.18573628852,69173.8210990479
1814,74797,78802.0,79201.7222535465,81427.23160342245
1815,74798,111314.0,112437.69796779199,115347.5902113176
1816,74799,90032.0,90208.13421456663,92520.14480403709
1817,74800,89506.0,89729.77121771256,91249.6961617403
1818,74801,81522.0,81676.36486466583,82895.65274558096
1819,74803,88474.0,93332.3253756572,95503.12945623492
1820,74804,111506.0,111994.12473157454,114295.04348540743
1821,74805,96484.0,96670.89392310356,98929.03526465087
1822,74806,95145.0,94326.19009373667,96199.6214276914
1823,74807,80293.0,80838.13997121077,83750.48577747644
1824,74808,130174.0,131961.05172424228,138292.24604968663
1825,74809,115361.0,116095.09118703523,120011.6397145638
1826,74810,113478.0,115580.94499289076,121540.29797518827
1827,74811,119015.0,120393.56047004336,124959.41772611561
1828,74812,79538.0,81941.87424185837,84605.60629504167
1829,74813,87767.0,88534.39749474307,91352.57732989975
1830,74815,206933.0,208009.24189416537,214435.75332225245
1831,74817,104684.0,105591.40079568795,108550.16547874313
1832,74818,138100.0,138787.81224867492,142561.9864999227
1833,74819,89746.0,90995.3743690876,93778.69762847407
1834,74820,222039.0,220388.90286616332,223171.52122767371
1835,74821,134453.0,135770.00255748114,141617.32509949963
1836,74822,158972.0,158729.70024890284,164839.3387842257
1837,74823,151072.0,152127.39580334525,157408.84571191607
1838,74824,70570.0,69767.88507128558,71117.43779311511
1839,74825,133721.0,134402.82094478962,138754.43194781189
1840,74826,96877.0,97586.19538259147,100533.06178057434
1841,74827,137977.0,138051.63092859418,143310.46160071826
1842,74828,98185.0,98649.83290404701,100878.52380937993
1843,74829,204804.0,201742.31791049254,211160.15532100265
1844,74830,103543.0,103769.78854899656,106884.0564472962
1845,74831,95015.0,95997.27336359222,99376.86709701842
1846,74832,110749.0,111562.00992694503,114705.5339867102
1847,74833,129590.0,130434.4292366199,134320.43822387565
1848,74834,112671.0,113929.90617910925,117338.83127633046
1849,74835,122236.0,123787.06432229554,129545.1581694695
1850,74836,176841.0,178449.4592745396,185400.83843743484
1851,74837,93328.0,92995.71308500772,95279.81957132048
1852,74838,148824.0,145637.5153214646,148661.9160621206
1853,74839,98418.0,99080.49897995997,101846.66579497218
1854,74840,340552.0,337340.1012544484,349271.23665932653
1855,74841,123988.0,124688.86086168491,128404.79310269363
1856,74842,124354.0,124840.15376946762,128050.04067819618
1857,74843,80906.0,81636.15972207034,84732.47980864382
1858,74844,259700.0,255949.37723143594,265051.43127604725
1859,74845,134292.0,135276.42501795426,139649.49956386822
1860,74846,88512.0,88736.54315308931,90816.80831315975
1861,74847,103989.0,104930.42826235833,109902.76144966755
1862,74848,218585.0,216837.59961086462,225896.53601204226
1863,74849,161955.0,162381.4766048731,166722.918914093
1864,74850,159853.0,161586.42618438997,166894.00539308955
1865,74853,112056.0,112950.23199880008,117132.2307026644
1866,74855,179485.0,180547.24764502532,186034.02243933466
1867,74856,121625.0,123150.41313494225,127700.87953463032
1868,74857,77531.0,84733.42880003559,89066.39617492963
1869,74858,102934.0,103586.38263412287,107743.80600006299
1870,74859,155860.0,157719.75564534095,164143.99325524172
1871,74860,135429.0,136097.4194440963,140835.19718709742
1872,74861,157206.0,158891.8391298673,165168.0374920782
1873,74862,156697.0,157097.54116154637,165833.7717621746
1874,74863,130098.0,130866.50047381845,134485.29594978105
1875,74864,92436.0,93146.01383728626,95987.4432254507
1876,74865,91334.0,91786.96792780505,93930.92510344532
1877,74866,128294.0,130213.26576040592,136851.1537566228
1878,74867,119427.0,120503.86076480086,123144.66390870798
1879,74868,101003.0,102403.65011742261,107341.93119873495
1880,74869,141280.0,140237.70256606172,144496.65553806955
1881,74870,95590.0,95766.26510745869,98016.66367047383
1882,74872,234993.0,236763.5045731326,245568.5721770609
1883,74873,111750.0,111781.78991688552,114783.10930881239
1884,74874,130360.0,131944.91646663687,137922.94326659536
1885,74875,95632.0,95917.51643153225,99281.28741108747
1886,74876,156285.0,158293.88906229843,164624.43538197767
1887,74877,131136.0,130286.58806747616,134275.08982595248
1888,74878,141508.0,142215.052312541,145424.29218283697
1889,74879,154743.0,156283.5090734757,163259.83228273026
1890,74880,106884.0,108077.54176606872,112518.30226035047
1891,74881,192665.0,195706.9208230109,200390.42470008016
1892,74882,115008.0,115529.60847008179,118467.90998815323
1893,74883,161190.0,160281.56248821804,166237.99081205545
1894,74884,149524.0,149807.9346937005,155217.96650153995
1895,74885,126081.0,128221.54455448504,132538.25619581118
1896,74886,131992.0,130943.38242437203,133714.382748827
1897,74887,91561.0,91757.17686447442,94568.63743683981
1898,74888,101836.0,101353.34458281363,105278.22486703678
1899,74889,131270.0,131097.1510336892,137303.78866075724
1900,74890,139756.0,140064.16263585564,144595.36643340817
1901,74891,144843.0,145250.78434086722,149211.009408728
1902,74892,113353.0,114133.61819028022,118255.37606977497
1903,74893,191260.0,192656.3669509696,200813.9890163253
1904,74894,129159.0,129192.50426266644,132790.2189494507
1905,74895,105148.0,104386.00862613009,106929.35442623557
1906,74896,124233.0,124870.95863963055,129840.88534831257
1907,74897,97904.0,97749.68991098525,101505.6505042775
1908,74898,122001.0,122942.31563206263,128203.4767125775
1909,74899,132452.0,132861.6624167913,135592.20369658235
1910,74901,85708.0,85773.46633228514,87817.64966937268
1911,74902,121301.0,120461.29216321078,122279.52403371918
1912,74904,90916.0,90592.77888883889,91979.61883338973
1913,74905,141300.0,141730.87658224147,145136.0392577079
1914,74906,59456.0,58601.2432059989,59121.19450477185
1915,74907,64489.0,64507.504964748885,65972.90421796989
1916,74908,130283.0,130169.78642630036,134402.34482571413
1917,74909,88668.0,87128.57298889777,87364.00441456994
1918,74910,115024.0,114253.29320240243,115919.35388198384
1919,74911,73093.0,72782.17965161937,73845.66288583493
1920,74914,93815.0,93265.8655405623,95088.7141026821
1921,74915,112887.0,111250.22085918377,113796.47257901628
1922,74916,113770.0,112933.17890312041,113991.81552868719
1923,74918,92014.0,91520.30350192924,92985.4716186976
1924,74920,63726.0,63008.56936069614,63119.65212486334
1925,74921,223172.0,224912.20473770372,231687.3014159966
1926,74922,97190.0,97154.0190677503,98899.216973068
1927,74924,86687.0,86080.87871438827,89579.3311366362
1928,74925,109739.0,110462.95553924731,115216.31309865908
1929,74927,46245.0,46617.395470148585,46345.710381950936
1930,74928,204803.0,207052.76750042493,212501.92793601865
1931,74929,100890.0,100172.56688522991,102618.15848965374
1932,74931,67555.0,66432.16138194018,67886.13103622608
1933,74932,52789.0,52873.94712331008,53545.760610362915
1934,74933,134834.0,134023.4160725635,132813.80825709202
1935,74934,110929.0,111002.18728807196,114484.67746292305
1936,74936,114600.0,114232.16661830911,115569.19384609199
1937,74937,236547.0,238580.47533286217,245696.32448061806
1938,74938,118996.0,118960.10194959163,121254.7793670048
1939,74939,219433.0,221947.79125162985,229505.89539395078
1940,74940,201241.0,201274.5869172528,205961.05091653732
1941,74941,101088.0,99369.91542161464,100261.44768605659
1942,74942,87040.0,85474.23178840095,89139.10774568422
1943,74943,126020.0,125867.4584781213,129827.37852856117
1944,74944,89409.0,88933.1703934845,90619.0099701914
1945,74945,119010.0,120040.00005096964,126163.7217324221
1946,74946,126497.0,125105.79854748741,128442.02093231512
1947,74947,82390.0,81708.46782535657,82917.9845756375
1948,74948,149602.0,149630.4019290641,153429.6491772495
1949,74950,82886.0,83344.88270832054,87137.41096767441
1950,74951,136644.0,136471.021065282,141353.52748891755
1951,74952,230661.0,232926.48806208538,239951.96353221254
1952,74953,180301.0,179535.25359303982,182970.26242773706
1953,74954,82999.0,82752.3610427266,85316.17751973515
1954,74956,103565.0,103412.08075712422,105153.79625754307
1955,74958,68204.0,68783.64902513378,69364.94777256691
1956,74959,167747.0,169691.11061177406,175655.40805260855
1957,74960,81666.0,81039.46372672911,82249.19938774934
1958,74961,94527.0,94848.47406731483,100209.88205489946
1959,74963,778717.0,779280.2837466503,809192.419256686
1960,74965,149386.0,151475.8667135574,165729.1559477528
1961,74966,567729.0,571016.8143292306,601646.4769231353
1962,74967,86812.0,87641.04301979548,89428.85595535024
1963,74970,447206.0,454324.5698827783,463944.6088003541
1964,74971,111372.0,111411.88487530171,113200.07509326165
1965,74972,104929.0,104932.23368685457,106704.86269635134
1966,74973,167611.0,167854.39407335722,171817.93509790767
1967,74974,277942.0,278861.4876176654,284425.29170919047
