,zipcode,train,train_pred,test_pred
1499,94211,153290.0,152595.07796775457,158222.97018123115
1500,94212,200608.0,201079.01765353244,211519.85060776226
1501,94213,225890.0,224588.414391935,233994.43675254707
1502,94214,147577.0,147421.3503313714,152925.03034994306
1503,94215,336026.0,338368.25895843597,354193.1148894664
1504,94216,154721.0,156364.54261761726,163968.7395479164
1505,94218,231362.0,227984.99701485186,234881.845632168
1506,94219,232498.0,234453.4234869011,249676.10719595637
1507,94220,216278.0,217852.40085480144,234832.52848728595
1508,94222,268707.0,271266.0316206218,290678.0419029656
1509,94223,194497.0,194423.6358972874,196841.50478037965
1510,94224,275524.0,276714.48017047415,291691.1377607263
1511,94225,210802.0,209178.48229809155,216830.21541671306
1512,94226,311062.0,310564.42321106204,324625.37017765746
1513,94227,506367.0,507854.14541658456,530553.2392370679
1514,94228,229094.0,230187.73903230156,242182.13614073413
1515,94229,227275.0,228704.85520682763,239326.4679375386
1516,94230,295742.0,295972.96247278876,308440.7938916586
1517,94231,111857.0,111948.47231713678,116824.16888987695
1518,94232,205263.0,206892.5580693623,218146.7339751661
1519,94233,240638.0,239344.1864437552,255733.44727071736
1520,94234,250944.0,251611.1609602156,260679.91424499592
1521,94235,170265.0,170767.91016326952,179180.4882395982
1522,94236,278619.0,278807.6409617775,290929.18776702054
1523,94238,205570.0,205814.8350449404,216498.14473178916
1524,94239,427477.0,440180.401915548,467574.49499507976
1525,94240,218075.0,216364.37957536377,223511.59192542615
1526,94241,276614.0,279214.0663301975,295596.4642661508
1527,94243,215726.0,218213.2693585258,237565.84606583096
1528,94244,177764.0,179201.28887636386,188025.94869157195
1529,94245,424479.0,427166.19162153424,448123.4171729225
1530,94246,222202.0,223233.48233158066,234780.8745344695
1531,94247,342955.0,345676.4661520507,370692.7606970604
1532,94248,341451.0,344927.2108984662,363469.954913814
1533,94249,226967.0,225589.15218290352,229586.72656440412
1534,94250,283451.0,286503.6628253313,305919.7967380124
1535,94251,202016.0,202852.7508225542,212637.45750840055
1536,94252,187722.0,187754.2654727945,194734.41641394395
1537,94254,178838.0,179685.88734418555,189745.28985749817
1538,94255,225448.0,227041.06520180014,244423.4882457122
1539,94258,308707.0,304311.75637028564,314629.5248487999
1540,94259,232592.0,233858.36770754066,246355.8583488453
1541,94260,192295.0,194137.04152004054,210775.92411291332
1542,94261,280199.0,280581.38022806746,296476.58282410365
1543,94262,262813.0,260769.4446118322,275978.1269470601
1544,94263,169574.0,170503.20132437037,178781.46324552273
1545,94264,126209.0,127818.46533607513,134575.68480444202
1546,94265,376697.0,380001.616891363,399547.7056444765
1547,94266,312558.0,315681.17997586867,331608.61843326496
1548,94267,167916.0,169264.5692466342,166857.83431473232
1549,94268,165442.0,164879.3229316394,171384.37558741838
1550,94269,295380.0,291991.291092502,311671.3645254256
1551,94270,174123.0,170375.9295320348,170444.28518441407
1552,94272,260824.0,263781.07618537074,282617.17759536684
1553,94273,253141.0,255552.7586559965,274152.80555930256
1554,94275,508390.0,515848.6117125057,544113.9763973617
1555,94276,338155.0,343265.24258441135,364000.02194720105
1556,94277,275770.0,278946.09361825703,296355.5952091902
1557,94278,272193.0,276003.24964558403,294529.1808588354
1558,94279,332938.0,335966.57993680803,355339.3753684548
1559,94282,312180.0,315161.5532024242,333353.5452270853
1560,94284,511108.0,516479.4436647512,540595.3077284587
1561,94285,307814.0,310138.85861939134,327721.9351890912
1562,94286,345384.0,348156.0249965381,366393.84437849605
1563,94288,401089.0,405658.08068970265,426347.00874641194
1564,94308,440969.0,446717.49469547934,473859.802990937
1565,94309,160103.0,160102.9999999936,152844.19525046312
1566,94310,287200.0,287657.62606932345,300842.5858791303
1567,94311,288437.0,289877.8591949213,302696.17039491114
1568,94312,232653.0,234091.0089911829,244327.67358507492
1569,94313,146057.0,146017.31695044058,148978.15708428386
1570,94315,342191.0,342059.42110895744,356748.7938060281
1571,94316,324185.0,337095.8071934602,353137.989492813
1572,94317,252941.0,255314.99253495684,268119.95697933034
1573,94319,373318.0,376246.26378504647,394386.6243568218
1574,94320,388059.0,391177.48618291225,411992.49497192324
1575,94321,335671.0,336978.18821634405,352879.48226610175
1576,94323,651332.0,645516.9043854722,667651.0078037457
1577,94324,246065.0,245351.61040540994,256094.1568732413
1578,94325,227167.0,229411.91070719998,241073.91668346402
1579,94326,105320.0,106108.4061236802,110918.56773959397
1580,94327,404202.0,403543.01809589466,418569.36146542354
1581,94329,131836.0,130013.54267462871,132024.40403118296
1582,94330,142391.0,144012.4850448006,151150.46467692146
1583,94331,269596.0,271634.4628388354,282988.9848423636
1584,94332,516338.0,517757.7970485309,538231.268061484
1585,94333,344699.0,349752.95497698773,368212.3620180975
1586,94334,378140.0,380605.0995654193,398453.03530983074
1587,94335,461474.0,464330.7693858662,481224.53280929255
1588,94336,114511.0,115881.26624633234,121077.70270607377
1589,94337,207552.0,207986.52070374554,216263.56956021185
1590,94338,269523.0,269287.2456916085,279558.078007361
1591,94339,376411.0,374800.62260184734,391238.24475404405
1592,94340,357354.0,360650.902416057,373301.14023878425
1593,94341,324108.0,327359.905735268,342778.83370552654
1594,94343,229757.0,230208.06574333817,240277.40443241273
1595,94344,71707.0,71859.89366128272,74048.1255603724
1596,94345,267360.0,267913.6247477295,282263.2288834828
1597,94346,363382.0,361539.7231161384,370699.80506575055
1598,94347,142856.0,142951.30036215554,148364.33911185773
1599,94348,171479.0,171974.6875298217,179222.7760435329
1600,94349,137540.0,138190.50752794024,142265.33671483485
1601,94350,307855.0,313371.26059256634,325134.15797327744
1602,94352,308754.0,311654.90778752853,328480.69198523986
1603,94353,197229.0,196841.27287766992,205784.03894898918
1604,94354,283145.0,281421.7545722575,291445.06617134105
1605,94355,336885.0,336090.1285361535,350028.4101342223
1606,94356,335355.0,337380.11127401737,354425.5703369371
1607,94357,436334.0,437213.9757464143,455412.805552226
1608,94358,177221.0,177912.36507212577,184946.14380140553
1609,94359,330848.0,331377.3129806797,344597.3080448813
1610,94360,288201.0,288201.00000000006,281202.1208495474
1611,94361,152727.0,151699.30069686024,155716.36180902488
1612,94362,135463.0,136454.35767709537,142989.21826040876
1613,94363,91778.0,92993.10627424109,96794.65663525181
1614,94364,331495.0,334025.4172369981,353027.3020314819
1615,94365,106722.0,107096.32022989861,111904.8937846883
1616,94366,267865.0,267530.1428493918,276732.37608817837
1617,94367,377242.0,380563.2612759173,393581.4487258826
1618,94368,115222.0,115576.07838559255,121860.50071698832
1619,94369,131979.0,131869.16648702868,136127.34831100007
1620,94370,488160.0,499562.603007677,522270.8075224839
1621,94373,248432.0,248621.6057566074,252389.39734090783
1622,94374,292908.0,292014.9924887276,297459.12588492676
1623,94375,439878.0,442579.4191397714,458096.59132319735
1624,94376,755703.0,759728.0089240699,782897.695333422
1625,94377,272573.0,275674.79730080866,289114.78199306835
1626,94378,284327.0,283914.24508403806,289267.1423498698
1627,94380,378785.0,381163.6871513695,395769.83255082247
1628,94382,305275.0,308597.9726812738,323543.59145651193
1629,94383,378342.0,382470.0310052721,396245.7686379103
1630,94384,285471.0,287670.73609654495,299919.96348407987
1631,94386,424984.0,429947.1000173039,448908.422178595
1632,94387,360564.0,361528.8126060941,373992.92634094035
1633,94388,575335.0,577288.7457270384,595750.1259304436
1634,94389,193116.0,192976.61415263696,197893.59714050984
1635,94390,223840.0,214257.1611138164,229870.3548566627
1636,94391,253426.0,255785.40584039217,265295.1468117133
1637,94393,439858.0,443616.39082931745,457478.99870290817
1638,94394,179166.0,178135.7528156945,177557.1517124319
1639,94395,161710.0,160422.87357534686,162518.57335361955
1640,94396,322655.0,327245.7061462856,337348.2902897492
1641,94397,321510.0,322383.0014099392,335010.6808163245
1642,94398,219469.0,220247.8508335735,222760.9433088495
1643,94399,460735.0,463094.9701546351,480946.2692278417
1644,94400,370156.0,385264.83079664485,393404.1813548768
1645,94402,226308.0,231911.653331882,235332.50839281268
1646,94403,498293.0,501519.73707543913,523098.22485053603
1647,94404,427624.0,431476.8083210451,446837.4766284155
1648,94405,329428.0,332729.8742417377,350460.502647701
1649,94406,222726.0,223229.13647697415,224573.441837761
1650,94407,374910.0,377931.5624366756,391607.85965885234
1651,94408,303011.0,305088.7520968398,317097.5043435138
1652,94409,507021.0,509445.8540219734,528314.7342175783
1653,94410,386388.0,390471.9558246536,404348.2698744705
1654,94411,275147.0,277690.3234101421,290178.4536966334
1655,94412,203462.0,203480.9533504038,208454.70904237236
1656,94413,336229.0,338103.93777681247,349971.65261967795
1657,94414,514031.0,517101.63253692066,537272.8071920725
1658,94415,426412.0,428899.6049438827,445091.48874920106
1659,94416,260883.0,262275.16593115416,268945.7427046751
1660,94417,211921.0,216412.1055264476,222649.7192586113
1661,94418,250683.0,249027.53678528158,253537.35515538155
1662,94419,373123.0,377172.5055886583,391389.90297845076
1663,94420,466717.0,476369.44899315777,499494.9841404727
1664,94422,323197.0,325693.6295993906,339019.9548125795
1665,94423,347782.0,351612.66540387284,366297.1701982707
1666,94424,411535.0,417393.37191920326,436548.85565736383
1667,94425,1698823.0,1714234.24464869,1748089.1786257573
1668,94426,543131.0,545447.1117966896,561302.1667941284
1669,94427,388786.0,391946.8514432477,406207.4660346969
1670,94428,247246.0,246640.89122846993,249396.37623892413
1671,94429,167460.0,165635.80455169684,164875.11066859087
1672,94430,469622.0,471146.2650540432,485907.0446450124
1673,94431,243172.0,243882.33446511836,248180.34720486245
1674,94432,268605.0,271751.95964036486,284487.6356444914
1675,94434,282313.0,274630.36300193524,272357.2682054143
1676,94435,350687.0,352510.5019939451,364817.7987911839
1677,94436,359768.0,358022.1616647151,372943.0149482624
1678,94437,184721.0,188358.0415046659,193565.09952014053
1679,94438,263861.0,264686.3938413685,270848.37484675855
1680,94439,281547.0,285460.5665506026,298981.001993326
1681,94440,379410.0,381234.0157357702,392803.5116048053
1682,94441,231580.0,232181.24564971804,235175.49300854688
1683,94442,244889.0,246550.4507027741,251370.63745559906
1684,94444,222040.0,219906.70552465704,215815.89624014642
1685,94445,461078.0,467161.16346335044,490231.13685632474
1686,94447,340194.0,343057.57284926716,356874.66145977326
1687,94448,233984.0,237459.79241426423,239142.2768758576
1688,94450,348517.0,352058.07888771046,365169.5502932893
1689,94451,372031.0,375411.1615542582,388846.1395171066
1690,94455,530218.0,533634.8996689888,551992.6181552991
1691,94456,495165.0,500563.672590525,517102.3078340876
1692,94457,374970.0,377768.1278348777,392492.66409678664
1693,94458,532002.0,534931.733126835,552416.9875371784
1694,94459,369573.0,371849.0428995705,386182.65179169935
1695,94460,1042775.0,1050733.78678394,1092159.021706842
1696,94461,293776.0,296132.22516931826,313469.2301240607
1697,94462,457918.0,462755.8758586002,481700.75905139605
1698,94463,620103.0,623516.8048838343,637737.6959853991
1699,94464,260920.0,262031.26401066163,276241.7542959927
1700,94465,502347.0,503718.57900813984,522849.1114621844
1701,94466,425981.0,430685.47867067397,448025.16028505244
1702,94467,361518.0,361548.9328554501,374505.0900319251
1703,94468,661507.0,664825.0281748222,684143.6171550156
1704,94469,547099.0,554689.8844841238,576393.7639004085
1705,94471,353113.0,359060.2299769642,376026.4842575796
1706,94475,320356.0,324240.52907525114,340124.7274517631
1707,94476,297787.0,300624.75829868886,315514.032437028
1708,94477,561746.0,569189.9363669965,588513.6857627064
1709,94478,284015.0,286782.53968469735,299522.8702027255
1710,94479,295402.0,296922.32726692565,309968.9614450206
1711,94480,298164.0,300826.4057729062,313039.5650756353
1712,94481,491958.0,495898.8939892291,513239.0206120015
1713,94483,368550.0,370219.9878086176,385303.6101717325
1714,94484,565553.0,574035.7011705927,597180.0501397224
1715,94488,315555.0,317355.94098374975,329821.88876068516
1716,94519,259764.0,260281.77568778393,269594.59384336654
1717,94520,252546.0,253381.19236122846,262849.01319136476
1718,94521,221901.0,221702.52050650914,228447.26203286485
1719,94522,228395.0,231861.23684092643,250032.23521167535
1720,94523,321554.0,323767.7305256874,338557.7515732832
1721,94524,238542.0,236556.96188663566,243105.61045512566
1722,94525,236824.0,238312.03699096924,256150.7121689138
1723,94526,282981.0,281353.8601962264,290160.8337204502
1724,94527,552507.0,555629.105506849,575564.6936806985
1725,94528,248443.0,249036.57336768816,257479.69443535915
1726,94529,224060.0,224886.60598187638,234025.9711491658
1727,94531,273595.0,275870.93583343975,288264.3783445294
1728,94532,403752.0,408136.59221078234,422649.2961967068
1729,94533,195558.0,199704.4896124294,210519.91228607378
1730,94534,544389.0,544379.7980096849,572094.9061872264
1731,94535,329181.0,327230.0190595581,337254.2648056
1732,94536,253530.0,253370.84037827307,263629.99568148947
1733,94537,258560.0,256921.12952950766,271181.07826001366
1734,94538,252101.0,251875.76058385932,262364.02169222204
1735,94539,346867.0,346867.0000000001,358658.96070474875
1736,94541,320000.0,319877.43413035764,328393.9688808955
1737,94542,394206.0,388769.9978464761,407957.4976798988
1738,94543,314393.0,318672.09197967645,334551.77745892346
1739,94544,248407.0,250714.04444333835,267381.39818283636
1740,94545,378838.0,376709.3070165853,393681.8511231019
1741,94546,163033.0,163197.42078995422,170976.61008781468
1742,94547,220924.0,222974.05565589102,235684.90038924318
1743,94548,204059.0,207950.05171224155,219360.19546018148
1744,94549,322898.0,324572.73773228755,338614.19207149994
1745,94550,281162.0,281407.6193692606,295226.30327417044
1746,94551,270927.0,272843.4147481876,282855.6145842522
1747,94552,285883.0,283939.91685351427,294139.44269405404
1748,94554,243989.0,244367.27317798123,253202.37838504612
